index,Unnamed: 0,Unnamed: 0.1,year,country,word,frequency,count,freq_prop_headlines,word_len,freq_rank,hfreq_rank,theme
762,1050,6114,2016,India,kidnap,40,14012,0.002854696,6,458,458,crime and violence
763,1051,6115,2017,India,kidnap,34,17097,0.001988653,6,458,458,crime and violence
764,1052,6116,2018,India,kidnap,56,19170,0.002921231,6,458,458,crime and violence
765,1053,6117,2019,India,kidnap,55,20849,0.002638016,6,458,458,crime and violence
766,1054,6118,2020,India,kidnap,46,21942,0.002096436,6,458,458,crime and violence
767,1055,6119,2021,India,kidnap,34,12622,0.002693709,6,458,458,crime and violence
768,1056,6142,2010,India,married,3,1584,0.001893939,7,460,460,female stereotypes
769,1057,6143,2011,India,married,5,2438,0.002050861,7,460,460,female stereotypes
770,1058,6144,2012,India,married,8,3634,0.002201431,7,460,460,female stereotypes
771,1059,6145,2013,India,married,14,4910,0.002851324,7,460,460,female stereotypes
772,1060,6146,2014,India,married,15,7502,0.001999467,7,460,460,female stereotypes
773,1061,6147,2015,India,married,25,10532,0.002373718,7,460,460,female stereotypes
774,1062,6148,2016,India,married,43,14012,0.003068798,7,460,460,female stereotypes
775,1063,6149,2017,India,married,32,17097,0.001871673,7,460,460,female stereotypes
776,1064,6150,2018,India,married,56,19170,0.002921231,7,460,460,female stereotypes
777,1065,6151,2019,India,married,33,20849,0.00158281,7,460,460,female stereotypes
778,1066,6152,2020,India,married,39,21942,0.0017774129999999,7,460,460,female stereotypes
779,1067,6153,2021,India,married,34,12622,0.002693709,7,460,460,female stereotypes
780,1080,6278,2010,India,drama,1,1584,0.000631313,5,470,471,female stereotypes
781,1081,6279,2011,India,drama,1,2438,0.000410172,5,470,471,female stereotypes
782,1082,6280,2012,India,drama,0,3634,0.0,5,470,471,female stereotypes
783,1083,6281,2013,India,drama,2,4910,0.000407332,5,470,471,female stereotypes
784,1084,6282,2014,India,drama,5,7502,0.0006664889999999,5,470,471,female stereotypes
785,1085,6283,2015,India,drama,6,10532,0.000569692,5,470,471,female stereotypes
786,1086,6284,2016,India,drama,5,14012,0.000356837,5,470,471,female stereotypes
787,1087,6285,2017,India,drama,17,17097,0.000994326,5,470,471,female stereotypes
788,1088,6286,2018,India,drama,13,19170,0.000678143,5,470,471,female stereotypes
789,1089,6287,2019,India,drama,21,20849,0.001007243,5,470,471,female stereotypes
790,1090,6288,2020,India,drama,21,21942,0.000957069,5,470,471,female stereotypes
791,1091,6289,2021,India,drama,11,12622,0.0008714939999999,5,470,471,female stereotypes
792,1092,6312,2010,India,feminist,1,1584,0.000631313,8,472,473,empowerment
793,1093,6313,2011,India,feminist,2,2438,0.000820345,8,472,473,empowerment
794,1094,6314,2012,India,feminist,0,3634,0.0,8,472,473,empowerment
795,1095,6315,2013,India,feminist,9,4910,0.001832994,8,472,473,empowerment
796,1096,6316,2014,India,feminist,11,7502,0.001466276,8,472,473,empowerment
797,1097,6317,2015,India,feminist,28,10532,0.002658564,8,472,473,empowerment
798,1098,6318,2016,India,feminist,39,14012,0.002783329,8,472,473,empowerment
799,1099,6319,2017,India,feminist,32,17097,0.001871673,8,472,473,empowerment
800,1100,6320,2018,India,feminist,43,19170,0.002243088,8,472,473,empowerment
801,1101,6321,2019,India,feminist,30,20849,0.001438918,8,472,473,empowerment
802,1102,6322,2020,India,feminist,31,21942,0.001412816,8,472,473,empowerment
803,1103,6323,2021,India,feminist,11,12622,0.0008714939999999,8,472,473,empowerment
804,1152,6856,2010,India,marry,14,1584,0.008838384,5,509,508,female stereotypes
805,1153,6857,2011,India,marry,14,2438,0.005742412,5,509,508,female stereotypes
806,1154,6858,2012,India,marry,17,3634,0.004678041,5,509,508,female stereotypes
807,1155,6859,2013,India,marry,23,4910,0.004684318,5,509,508,female stereotypes
808,1156,6860,2014,India,marry,67,7502,0.0089309519999999,5,509,508,female stereotypes
809,1157,6861,2015,India,marry,97,10532,0.009210027,5,509,508,female stereotypes
810,1158,6862,2016,India,marry,97,14012,0.006922638,5,509,508,female stereotypes
811,1159,6863,2017,India,marry,135,17097,0.007896122,5,509,508,female stereotypes
812,1160,6864,2018,India,marry,178,19170,0.009285342,5,509,508,female stereotypes
813,1161,6865,2019,India,marry,172,20849,0.008249796,5,509,508,female stereotypes
814,1162,6866,2020,India,marry,163,21942,0.0074286759999999,5,509,508,female stereotypes
815,1163,6867,2021,India,marry,135,12622,0.010695611,5,509,508,female stereotypes
816,1176,6992,2010,India,death,27,1584,0.017045455,5,519,519,crime and violence
817,1177,6993,2011,India,death,40,2438,0.016406891,5,519,519,crime and violence
818,1178,6994,2012,India,death,65,3634,0.017886626,5,519,519,crime and violence
819,1179,6995,2013,India,death,84,4910,0.017107943,5,519,519,crime and violence
820,1180,6996,2014,India,death,146,7502,0.019461477,5,519,519,crime and violence
821,1181,6997,2015,India,death,192,10532,0.018230156,5,519,519,crime and violence
822,1182,6998,2016,India,death,211,14012,0.015058521,5,519,519,crime and violence
823,1183,6999,2017,India,death,290,17097,0.01696204,5,519,519,crime and violence
824,1184,7000,2018,India,death,341,19170,0.017788211,5,519,519,crime and violence
825,1185,7001,2019,India,death,378,20849,0.018130366,5,519,519,crime and violence
826,1186,7002,2020,India,death,463,21942,0.021101085,5,519,519,crime and violence
827,1187,7003,2021,India,death,246,12622,0.01948978,5,519,519,crime and violence
828,1188,7060,2010,India,saudi,2,1584,0.001262626,5,524,524,"race, ethnicity and identity"
829,1189,7061,2011,India,saudi,13,2438,0.00533224,5,524,524,"race, ethnicity and identity"
830,1190,7062,2012,India,saudi,26,3634,0.007154651,5,524,524,"race, ethnicity and identity"
831,1191,7063,2013,India,saudi,24,4910,0.004887984,5,524,524,"race, ethnicity and identity"
832,1192,7064,2014,India,saudi,15,7502,0.001999467,5,524,524,"race, ethnicity and identity"
833,1193,7065,2015,India,saudi,41,10532,0.003892898,5,524,524,"race, ethnicity and identity"
834,1194,7066,2016,India,saudi,36,14012,0.002569226,5,524,524,"race, ethnicity and identity"
835,1195,7067,2017,India,saudi,109,17097,0.006375387,5,524,524,"race, ethnicity and identity"
836,1196,7068,2018,India,saudi,138,19170,0.007198748,5,524,524,"race, ethnicity and identity"
837,1197,7069,2019,India,saudi,96,20849,0.004604537,5,524,524,"race, ethnicity and identity"
838,1198,7070,2020,India,saudi,26,21942,0.001184942,5,524,524,"race, ethnicity and identity"
839,1199,7071,2021,India,saudi,18,12622,0.001426081,5,524,524,"race, ethnicity and identity"
840,1200,7094,2010,India,freedom,1,1584,0.000631313,7,526,526,empowerment
841,1201,7095,2011,India,freedom,6,2438,0.002461034,7,526,526,empowerment
842,1202,7096,2012,India,freedom,2,3634,0.000550358,7,526,526,empowerment
843,1203,7097,2013,India,freedom,6,4910,0.001221996,7,526,526,empowerment
844,1204,7098,2014,India,freedom,7,7502,0.000933085,7,526,526,empowerment
845,1205,7099,2015,India,freedom,13,10532,0.001234333,7,526,526,empowerment
846,1206,7100,2016,India,freedom,9,14012,0.000642307,7,526,526,empowerment
847,1207,7101,2017,India,freedom,25,17097,0.001462245,7,526,526,empowerment
848,1208,7102,2018,India,freedom,37,19170,0.001930099,7,526,526,empowerment
849,1209,7103,2019,India,freedom,32,20849,0.001534846,7,526,526,empowerment
850,1210,7104,2020,India,freedom,28,21942,0.001276092,7,526,526,empowerment
851,1211,7105,2021,India,freedom,9,12622,0.000713041,7,526,526,empowerment
852,1212,7111,2010,India,investigate,1,1584,0.000631313,11,527,527,crime and violence
853,1213,7112,2011,India,investigate,0,2438,0.0,11,527,527,crime and violence
854,1214,7113,2012,India,investigate,2,3634,0.000550358,11,527,527,crime and violence
855,1215,7114,2013,India,investigate,1,4910,0.000203666,11,527,527,crime and violence
856,1216,7115,2014,India,investigate,3,7502,0.000399893,11,527,527,crime and violence
857,1217,7116,2015,India,investigate,7,10532,0.000664641,11,527,527,crime and violence
858,1218,7117,2016,India,investigate,7,14012,0.000499572,11,527,527,crime and violence
859,1219,7118,2017,India,investigate,6,17097,0.000350939,11,527,527,crime and violence
860,1220,7119,2018,India,investigate,6,19170,0.000312989,11,527,527,crime and violence
861,1221,7120,2019,India,investigate,18,20849,0.000863351,11,527,527,crime and violence
862,1222,7121,2020,India,investigate,13,21942,0.000592471,11,527,527,crime and violence
863,1223,7122,2021,India,investigate,9,12622,0.000713041,11,527,527,crime and violence
864,1224,7196,2010,India,award,7,1584,0.004419192,5,533,533,empowerment
865,1225,7197,2011,India,award,12,2438,0.004922067,5,533,533,empowerment
866,1226,7198,2012,India,award,9,3634,0.00247661,5,533,533,empowerment
867,1227,7199,2013,India,award,22,4910,0.004480652,5,533,533,empowerment
868,1228,7200,2014,India,award,37,7502,0.004932018,5,533,533,empowerment
869,1229,7201,2015,India,award,76,10532,0.007216103,5,533,533,empowerment
870,1230,7202,2016,India,award,64,14012,0.004567514,5,533,533,empowerment
871,1231,7203,2017,India,award,92,17097,0.005381061,5,533,533,empowerment
872,1232,7204,2018,India,award,92,19170,0.004799165,5,533,533,empowerment
873,1233,7205,2019,India,award,134,20849,0.0064271669999999,5,533,533,empowerment
874,1234,7206,2020,India,award,125,21942,0.005696837,5,533,533,empowerment
875,1235,7207,2021,India,award,61,12622,0.004832832,5,533,533,empowerment
876,1236,7400,2010,India,entrepreneur,12,1584,0.007575758,12,546,546,empowerment
877,1237,7401,2011,India,entrepreneur,16,2438,0.006562756,12,546,546,empowerment
878,1238,7402,2012,India,entrepreneur,25,3634,0.0068794719999999,12,546,546,empowerment
879,1239,7403,2013,India,entrepreneur,28,4910,0.005702648,12,546,546,empowerment
880,1240,7404,2014,India,entrepreneur,37,7502,0.004932018,12,546,546,empowerment
881,1241,7405,2015,India,entrepreneur,42,10532,0.003987847,12,546,546,empowerment
882,1242,7406,2016,India,entrepreneur,88,14012,0.006280331,12,546,546,empowerment
883,1243,7407,2017,India,entrepreneur,88,17097,0.005147102,12,546,546,empowerment
884,1244,7408,2018,India,entrepreneur,101,19170,0.005268649,12,546,546,empowerment
885,1245,7409,2019,India,entrepreneur,108,20849,0.005180105,12,546,546,empowerment
886,1246,7410,2020,India,entrepreneur,136,21942,0.006198159,12,546,546,empowerment
887,1247,7411,2021,India,entrepreneur,98,12622,0.007764221,12,546,546,empowerment
888,1260,7570,2010,India,hate,4,1584,0.002525253,4,556,557,crime and violence
889,1261,7571,2011,India,hate,6,2438,0.002461034,4,556,557,crime and violence
890,1262,7572,2012,India,hate,9,3634,0.00247661,4,556,557,crime and violence
891,1263,7573,2013,India,hate,10,4910,0.00203666,4,556,557,crime and violence
892,1264,7574,2014,India,hate,13,7502,0.001732871,4,556,557,crime and violence
893,1265,7575,2015,India,hate,18,10532,0.001709077,4,556,557,crime and violence
894,1266,7576,2016,India,hate,20,14012,0.001427348,4,556,557,crime and violence
895,1267,7577,2017,India,hate,33,17097,0.001930163,4,556,557,crime and violence
896,1268,7578,2018,India,hate,33,19170,0.00172144,4,556,557,crime and violence
897,1269,7579,2019,India,hate,34,20849,0.001630774,4,556,557,crime and violence
898,1270,7580,2020,India,hate,43,21942,0.001959712,4,556,557,crime and violence
899,1271,7581,2021,India,hate,31,12622,0.002456029,4,556,557,crime and violence
900,1272,7587,2010,India,murder,19,1584,0.011994949,6,557,556,crime and violence
901,1273,7588,2011,India,murder,33,2438,0.013535685,6,557,556,crime and violence
902,1274,7589,2012,India,murder,48,3634,0.013208586,6,557,556,crime and violence
903,1275,7590,2013,India,murder,72,4910,0.014663951,6,557,556,crime and violence
904,1276,7591,2014,India,murder,102,7502,0.013596374,6,557,556,crime and violence
905,1277,7592,2015,India,murder,95,10532,0.009020129,6,557,556,crime and violence
906,1278,7593,2016,India,murder,239,14012,0.017056808,6,557,556,crime and violence
907,1279,7594,2017,India,murder,199,17097,0.011639469,6,557,556,crime and violence
908,1280,7595,2018,India,murder,223,19170,0.01163276,6,557,556,crime and violence
909,1281,7596,2019,India,murder,285,20849,0.01366972,6,557,556,crime and violence
910,1282,7597,2020,India,murder,264,21942,0.01203172,6,557,556,crime and violence
911,1283,7598,2021,India,murder,147,12622,0.011646332,6,557,556,crime and violence
912,1296,7689,2010,India,power,7,1584,0.004419192,5,563,563,empowerment
913,1297,7690,2011,India,power,17,2438,0.006972929,5,563,563,empowerment
914,1298,7691,2012,India,power,24,3634,0.006604293,5,563,563,empowerment
915,1299,7692,2013,India,power,37,4910,0.0075356419999999,5,563,563,empowerment
916,1300,7693,2014,India,power,40,7502,0.005331911,5,563,563,empowerment
917,1301,7694,2015,India,power,66,10532,0.006266616,5,563,563,empowerment
918,1302,7695,2016,India,power,72,14012,0.005138453,5,563,563,empowerment
919,1303,7696,2017,India,power,132,17097,0.007720653,5,563,563,empowerment
920,1304,7697,2018,India,power,109,19170,0.005685968,5,563,563,empowerment
921,1305,7698,2019,India,power,134,20849,0.0064271669999999,5,563,563,empowerment
922,1306,7699,2020,India,power,98,21942,0.00446632,5,563,563,empowerment
923,1307,7700,2021,India,power,53,12622,0.004199018,5,563,563,empowerment
924,1320,7740,2010,India,period,2,1584,0.001262626,6,567,567,female stereotypes
925,1321,7741,2011,India,period,1,2438,0.000410172,6,567,567,female stereotypes
926,1322,7742,2012,India,period,1,3634,0.000275179,6,567,567,female stereotypes
927,1323,7743,2013,India,period,1,4910,0.000203666,6,567,567,female stereotypes
928,1324,7744,2014,India,period,4,7502,0.000533191,6,567,567,female stereotypes
929,1325,7745,2015,India,period,16,10532,0.00151918,6,567,567,female stereotypes
930,1326,7746,2016,India,period,38,14012,0.002711961,6,567,567,female stereotypes
931,1327,7747,2017,India,period,44,17097,0.002573551,6,567,567,female stereotypes
932,1328,7748,2018,India,period,30,19170,0.001564945,6,567,567,female stereotypes
933,1329,7749,2019,India,period,45,20849,0.002158377,6,567,567,female stereotypes
934,1330,7750,2020,India,period,45,21942,0.002050861,6,567,567,female stereotypes
935,1331,7751,2021,India,period,15,12622,0.001188401,6,567,567,female stereotypes
936,1344,7842,2010,India,burn,4,1584,0.002525253,4,574,574,crime and violence
937,1345,7843,2011,India,burn,5,2438,0.002050861,4,574,574,crime and violence
938,1346,7844,2012,India,burn,12,3634,0.003302146,4,574,574,crime and violence
939,1347,7845,2013,India,burn,16,4910,0.003258656,4,574,574,crime and violence
940,1348,7846,2014,India,burn,17,7502,0.002266062,4,574,574,crime and violence
941,1349,7847,2015,India,burn,30,10532,0.002848462,4,574,574,crime and violence
942,1350,7848,2016,India,burn,53,14012,0.003782472,4,574,574,crime and violence
943,1351,7849,2017,India,burn,63,17097,0.003684857,4,574,574,crime and violence
944,1352,7850,2018,India,burn,81,19170,0.004225352,4,574,574,crime and violence
945,1353,7851,2019,India,burn,93,20849,0.004460646,4,574,574,crime and violence
946,1354,7852,2020,India,burn,66,21942,0.00300793,4,574,574,crime and violence
947,1355,7853,2021,India,burn,29,12622,0.002297576,4,574,574,crime and violence
948,1356,7859,2010,India,famous,4,1584,0.002525253,6,575,575,empowerment
949,1357,7860,2011,India,famous,2,2438,0.000820345,6,575,575,empowerment
950,1358,7861,2012,India,famous,10,3634,0.002751789,6,575,575,empowerment
951,1359,7862,2013,India,famous,18,4910,0.003665988,6,575,575,empowerment
952,1360,7863,2014,India,famous,9,7502,0.00119968,6,575,575,empowerment
953,1361,7864,2015,India,famous,22,10532,0.002088872,6,575,575,empowerment
954,1362,7865,2016,India,famous,21,14012,0.001498715,6,575,575,empowerment
955,1363,7866,2017,India,famous,13,17097,0.000760367,6,575,575,empowerment
956,1364,7867,2018,India,famous,18,19170,0.000938967,6,575,575,empowerment
957,1365,7868,2019,India,famous,27,20849,0.001295026,6,575,575,empowerment
958,1366,7869,2020,India,famous,20,21942,0.000911494,6,575,575,empowerment
959,1367,7870,2021,India,famous,29,12622,0.002297576,6,575,575,empowerment
960,1368,7893,2010,India,wife,22,1584,0.013888889,4,577,577,female stereotypes
961,1369,7894,2011,India,wife,29,2438,0.011894996,4,577,577,female stereotypes
962,1370,7895,2012,India,wife,26,3634,0.007154651,4,577,577,female stereotypes
963,1371,7896,2013,India,wife,41,4910,0.008350305,4,577,577,female stereotypes
964,1372,7897,2014,India,wife,55,7502,0.007331378,4,577,577,female stereotypes
965,1373,7898,2015,India,wife,97,10532,0.009210027,4,577,577,female stereotypes
966,1374,7899,2016,India,wife,93,14012,0.006637168,4,577,577,female stereotypes
967,1375,7900,2017,India,wife,160,17097,0.009358367,4,577,577,female stereotypes
968,1376,7901,2018,India,wife,210,19170,0.010954617,4,577,577,female stereotypes
969,1377,7902,2019,India,wife,223,20849,0.010695957,4,577,577,female stereotypes
970,1378,7903,2020,India,wife,222,21942,0.010117583,4,577,577,female stereotypes
971,1379,7904,2021,India,wife,154,12622,0.012200919,4,577,577,female stereotypes
972,1380,7944,2010,India,victim,7,1584,0.004419192,6,580,580,female stereotypes
973,1381,7945,2011,India,victim,8,2438,0.003281378,6,580,580,female stereotypes
974,1382,7946,2012,India,victim,10,3634,0.002751789,6,580,580,female stereotypes
975,1383,7947,2013,India,victim,29,4910,0.005906314,6,580,580,female stereotypes
976,1384,7948,2014,India,victim,33,7502,0.004398827,6,580,580,female stereotypes
977,1385,7949,2015,India,victim,45,10532,0.004272693,6,580,580,female stereotypes
978,1386,7950,2016,India,victim,47,14012,0.003354268,6,580,580,female stereotypes
979,1387,7951,2017,India,victim,74,17097,0.004328245,6,580,580,female stereotypes
980,1388,7952,2018,India,victim,106,19170,0.005529473,6,580,580,female stereotypes
981,1389,7953,2019,India,victim,71,20849,0.003405439,6,580,580,female stereotypes
982,1390,7954,2020,India,victim,108,21942,0.004922067,6,580,580,female stereotypes
983,1391,7955,2021,India,victim,49,12622,0.003882111,6,580,580,female stereotypes
984,1392,7961,2010,India,harass,5,1584,0.003156566,6,581,581,crime and violence
985,1393,7962,2011,India,harass,2,2438,0.000820345,6,581,581,crime and violence
986,1394,7963,2012,India,harass,8,3634,0.002201431,6,581,581,crime and violence
987,1395,7964,2013,India,harass,4,4910,0.000814664,6,581,581,crime and violence
988,1396,7965,2014,India,harass,21,7502,0.002799254,6,581,581,crime and violence
989,1397,7966,2015,India,harass,35,10532,0.003323205,6,581,581,crime and violence
990,1398,7967,2016,India,harass,46,14012,0.0032829,6,581,581,crime and violence
991,1399,7968,2017,India,harass,76,17097,0.004445224,6,581,581,crime and violence
992,1400,7969,2018,India,harass,106,19170,0.005529473,6,581,581,crime and violence
993,1401,7970,2019,India,harass,91,20849,0.004364718,6,581,581,crime and violence
994,1402,7971,2020,India,harass,80,21942,0.003645976,6,581,581,crime and violence
995,1403,7972,2021,India,harass,35,12622,0.002772936,6,581,581,crime and violence
996,1404,7995,2010,India,blood,3,1584,0.001893939,5,583,583,crime and violence
997,1405,7996,2011,India,blood,6,2438,0.002461034,5,583,583,crime and violence
998,1406,7997,2012,India,blood,7,3634,0.001926252,5,583,583,crime and violence
999,1407,7998,2013,India,blood,10,4910,0.00203666,5,583,583,crime and violence
1000,1408,7999,2014,India,blood,12,7502,0.001599573,5,583,583,crime and violence
1001,1409,8000,2015,India,blood,14,10532,0.001329282,5,583,583,crime and violence
1002,1410,8001,2016,India,blood,18,14012,0.001284613,5,583,583,crime and violence
1003,1411,8002,2017,India,blood,29,17097,0.001696204,5,583,583,crime and violence
1004,1412,8003,2018,India,blood,44,19170,0.002295253,5,583,583,crime and violence
1005,1413,8004,2019,India,blood,37,20849,0.001774665,5,583,583,crime and violence
1006,1414,8005,2020,India,blood,25,21942,0.001139367,5,583,583,crime and violence
1007,1415,8006,2021,India,blood,21,12622,0.001663762,5,583,583,crime and violence
1008,1416,8097,2010,India,child,32,1584,0.02020202,5,591,591,female stereotypes
1009,1417,8098,2011,India,child,42,2438,0.017227235,5,591,591,female stereotypes
1010,1418,8099,2012,India,child,63,3634,0.0173362689999999,5,591,591,female stereotypes
1011,1419,8100,2013,India,child,71,4910,0.014460285,5,591,591,female stereotypes
1012,1420,8101,2014,India,child,132,7502,0.017595308,5,591,591,female stereotypes
1013,1421,8102,2015,India,child,173,10532,0.01642613,5,591,591,female stereotypes
1014,1422,8103,2016,India,child,237,14012,0.0169140739999999,5,591,591,female stereotypes
1015,1423,8104,2017,India,child,270,17097,0.015792244,5,591,591,female stereotypes
1016,1424,8105,2018,India,child,302,19170,0.015753782,5,591,591,female stereotypes
1017,1425,8106,2019,India,child,350,20849,0.016787376,5,591,591,female stereotypes
1018,1426,8107,2020,India,child,387,21942,0.017637408,5,591,591,female stereotypes
1019,1427,8108,2021,India,child,217,12622,0.017192204,5,591,591,female stereotypes
1020,1452,8250,2010,India,force,13,1584,0.008207071,5,600,599,crime and violence
1021,1453,8251,2011,India,force,17,2438,0.006972929,5,600,599,crime and violence
1022,1454,8252,2012,India,force,26,3634,0.007154651,5,600,599,crime and violence
1023,1455,8253,2013,India,force,37,4910,0.0075356419999999,5,600,599,crime and violence
1024,1456,8254,2014,India,force,55,7502,0.007331378,5,600,599,crime and violence
1025,1457,8255,2015,India,force,90,10532,0.008545385,5,600,599,crime and violence
1026,1458,8256,2016,India,force,129,14012,0.009206395,5,600,599,crime and violence
1027,1459,8257,2017,India,force,160,17097,0.009358367,5,600,599,crime and violence
1028,1460,8258,2018,India,force,168,19170,0.008763693,5,600,599,crime and violence
1029,1461,8259,2019,India,force,161,20849,0.007722193,5,600,599,crime and violence
1030,1462,8260,2020,India,force,194,21942,0.008841491,5,600,599,crime and violence
1031,1463,8261,2021,India,force,84,12622,0.006655047,5,600,599,crime and violence
1032,1476,8437,2010,India,affair,6,1584,0.003787879,6,611,611,female stereotypes
1033,1477,8438,2011,India,affair,5,2438,0.002050861,6,611,611,female stereotypes
1034,1478,8439,2012,India,affair,11,3634,0.003026968,6,611,611,female stereotypes
1035,1479,8440,2013,India,affair,12,4910,0.002443992,6,611,611,female stereotypes
1036,1480,8441,2014,India,affair,9,7502,0.00119968,6,611,611,female stereotypes
1037,1481,8442,2015,India,affair,15,10532,0.001424231,6,611,611,female stereotypes
1038,1482,8443,2016,India,affair,25,14012,0.001784185,6,611,611,female stereotypes
1039,1483,8444,2017,India,affair,29,17097,0.001696204,6,611,611,female stereotypes
1040,1484,8445,2018,India,affair,36,19170,0.001877934,6,611,611,female stereotypes
1041,1485,8446,2019,India,affair,37,20849,0.001774665,6,611,611,female stereotypes
1042,1486,8447,2020,India,affair,32,21942,0.00145839,6,611,611,female stereotypes
1043,1487,8448,2021,India,affair,37,12622,0.00293139,6,611,611,female stereotypes
1044,1500,8624,2010,India,mayor,3,1584,0.001893939,5,622,622,empowerment
1045,1501,8625,2011,India,mayor,3,2438,0.001230517,5,622,622,empowerment
1046,1502,8626,2012,India,mayor,12,3634,0.003302146,5,622,622,empowerment
1047,1503,8627,2013,India,mayor,8,4910,0.001629328,5,622,622,empowerment
1048,1504,8628,2014,India,mayor,11,7502,0.001466276,5,622,622,empowerment
1049,1505,8629,2015,India,mayor,15,10532,0.001424231,5,622,622,empowerment
1050,1506,8630,2016,India,mayor,13,14012,0.000927776,5,622,622,empowerment
1051,1507,8631,2017,India,mayor,20,17097,0.001169796,5,622,622,empowerment
1052,1508,8632,2018,India,mayor,9,19170,0.000469484,5,622,622,empowerment
1053,1509,8633,2019,India,mayor,14,20849,0.000671495,5,622,622,empowerment
1054,1510,8634,2020,India,mayor,21,21942,0.000957069,5,622,622,empowerment
1055,1511,8635,2021,India,mayor,18,12622,0.001426081,5,622,622,empowerment
1056,1560,9049,2010,India,divorce,8,1584,0.005050505,7,651,651,female stereotypes
1057,1561,9050,2011,India,divorce,5,2438,0.002050861,7,651,651,female stereotypes
1058,1562,9051,2012,India,divorce,27,3634,0.007429829,7,651,651,female stereotypes
1059,1563,9052,2013,India,divorce,22,4910,0.004480652,7,651,651,female stereotypes
1060,1564,9053,2014,India,divorce,29,7502,0.003865636,7,651,651,female stereotypes
1061,1565,9054,2015,India,divorce,27,10532,0.002563616,7,651,651,female stereotypes
1062,1566,9055,2016,India,divorce,51,14012,0.003639737,7,651,651,female stereotypes
1063,1567,9056,2017,India,divorce,32,17097,0.001871673,7,651,651,female stereotypes
1064,1568,9057,2018,India,divorce,35,19170,0.001825769,7,651,651,female stereotypes
1065,1569,9058,2019,India,divorce,69,20849,0.003309511,7,651,651,female stereotypes
1066,1570,9059,2020,India,divorce,66,21942,0.00300793,7,651,651,female stereotypes
1067,1571,9060,2021,India,divorce,44,12622,0.003485977,7,651,651,female stereotypes
1068,1572,9100,2010,India,beauty,4,1584,0.002525253,6,654,654,female stereotypes
1069,1573,9101,2011,India,beauty,2,2438,0.000820345,6,654,654,female stereotypes
1070,1574,9102,2012,India,beauty,11,3634,0.003026968,6,654,654,female stereotypes
1071,1575,9103,2013,India,beauty,13,4910,0.002647658,6,654,654,female stereotypes
1072,1576,9104,2014,India,beauty,24,7502,0.003199147,6,654,654,female stereotypes
1073,1577,9105,2015,India,beauty,48,10532,0.004557539,6,654,654,female stereotypes
1074,1578,9106,2016,India,beauty,45,14012,0.003211533,6,654,654,female stereotypes
1075,1579,9107,2017,India,beauty,75,17097,0.004386735,6,654,654,female stereotypes
1076,1580,9108,2018,India,beauty,54,19170,0.002816901,6,654,654,female stereotypes
1077,1581,9109,2019,India,beauty,45,20849,0.002158377,6,654,654,female stereotypes
1078,1582,9110,2020,India,beauty,50,21942,0.002278735,6,654,654,female stereotypes
1079,1583,9111,2021,India,beauty,22,12622,0.0017429879999999,6,654,654,female stereotypes
1080,1584,9151,2010,India,grope,2,1584,0.001262626,5,659,659,crime and violence
1081,1585,9152,2011,India,grope,3,2438,0.001230517,5,659,659,crime and violence
1082,1586,9153,2012,India,grope,2,3634,0.000550358,5,659,659,crime and violence
1083,1587,9154,2013,India,grope,1,4910,0.000203666,5,659,659,crime and violence
1084,1588,9155,2014,India,grope,7,7502,0.000933085,5,659,659,crime and violence
1085,1589,9156,2015,India,grope,4,10532,0.000379795,5,659,659,crime and violence
1086,1590,9157,2016,India,grope,19,14012,0.001355981,5,659,659,crime and violence
1087,1591,9158,2017,India,grope,41,17097,0.002398082,5,659,659,crime and violence
1088,1592,9159,2018,India,grope,26,19170,0.001356286,5,659,659,crime and violence
1089,1593,9160,2019,India,grope,20,20849,0.000959279,5,659,659,crime and violence
1090,1594,9161,2020,India,grope,7,21942,0.000319023,5,659,659,crime and violence
1091,1595,9162,2021,India,grope,11,12622,0.0008714939999999,5,659,659,crime and violence
1092,1596,9219,2010,India,doctor,14,1584,0.008838384,6,663,663,empowerment
1093,1597,9220,2011,India,doctor,13,2438,0.00533224,6,663,663,empowerment
1094,1598,9221,2012,India,doctor,19,3634,0.005228398,6,663,663,empowerment
1095,1599,9222,2013,India,doctor,31,4910,0.006313646,6,663,663,empowerment
1096,1600,9223,2014,India,doctor,51,7502,0.006798187,6,663,663,empowerment
1097,1601,9224,2015,India,doctor,59,10532,0.005601975,6,663,663,empowerment
1098,1602,9225,2016,India,doctor,81,14012,0.005780759,6,663,663,empowerment
1099,1603,9226,2017,India,doctor,129,17097,0.007545183,6,663,663,empowerment
1100,1604,9227,2018,India,doctor,112,19170,0.005842462,6,663,663,empowerment
1101,1605,9228,2019,India,doctor,144,20849,0.006906806,6,663,663,empowerment
1102,1606,9229,2020,India,doctor,159,21942,0.0072463769999999,6,663,663,empowerment
1103,1607,9230,2021,India,doctor,75,12622,0.005942006,6,663,663,empowerment
1104,1608,9270,2010,India,artist,4,1584,0.002525253,6,666,666,empowerment
1105,1609,9271,2011,India,artist,6,2438,0.002461034,6,666,666,empowerment
1106,1610,9272,2012,India,artist,7,3634,0.001926252,6,666,666,empowerment
1107,1611,9273,2013,India,artist,9,4910,0.001832994,6,666,666,empowerment
1108,1612,9274,2014,India,artist,28,7502,0.003732338,6,666,666,empowerment
1109,1613,9275,2015,India,artist,35,10532,0.003323205,6,666,666,empowerment
